latitude,longitude,time_observed_at,scientific_name,common_name,iconic_taxon_name,elevation,slope,aspect,ndvi,landcover,impervious,bathymetry,soil_sand,soil_ph,soil_clay,env_data_completeness
32.795903261,-117.2292563392,2023-07-31 05:21:00+00:00,Abegesta remellalis,White-trimmed Abegesta,Insecta,3.0,4.755953311920166,193.3832244873047,0.10409373044967651,22.0,49.0,20.0,51.0,73.0,23.0,1.0
32.7957446479,-117.2305255383,2025-07-18 04:16:24+00:00,Abegesta remellalis,White-trimmed Abegesta,Insecta,4.0,4.404741287231445,90.0,0.1194462776184082,23.0,50.0,20.0,51.0,73.0,23.0,1.0
32.790855,-117.2297883333,2021-05-05 21:10:29+00:00,Abronia,sand verbenas,Plantae,1.0,2.3922054767608643,292.7983093261719,0.05830712243914604,23.0,67.0,-2.0,49.0,72.0,24.0,1.0
32.7902978193,-117.2303516139,2017-06-04 22:59:09+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902793884,-117.2300033569,2018-04-11 21:31:58+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,0.9274099469184875,180.0,0.015301791951060295,24.0,88.0,-2.0,0.0,0.0,0.0,1.0
32.790375,-117.2302866667,2019-03-06 20:46:34+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902966667,-117.2303083333,2019-03-06 20:52:16+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.79028667,-117.23038667,2020-03-04 13:17:01+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902833333,-117.2304,2020-03-04 21:16:00+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790255,-117.23045333,2020-03-04 23:17:58+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.79033333,-117.23038667,2020-03-11 22:28:53+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902833333,-117.2304222222,2021-05-05 20:19:00+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790295,-117.2304166667,2022-04-27 20:14:45+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790295,-117.2304216667,2022-04-27 20:19:52+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790232,-117.2303869722,2022-04-27 21:07:57+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790259445,-117.2304320533,2022-05-14 16:40:00+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.790305,-117.23043,2023-07-08 17:04:00+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,2.1572682857513428,149.2570037841797,0.14154265820980072,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902466667,-117.2303916667,2025-02-01 20:59:45+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7906083333,-117.2302033333,2025-02-01 21:15:12+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,1.1031581163406372,90.0,0.1304217278957367,22.0,23.0,-2.0,0.0,0.0,0.0,1.0
32.7902944444,-117.2304083333,2025-02-01 21:50:00+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7902747745,-117.2302971455,2025-04-12 16:26:16+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7903777778,-117.2303777778,2025-07-12 15:29:00+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7903007,-117.2303914,2025-07-26 16:51:46+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7905654907,-117.2301330566,2025-07-26 17:08:24+00:00,Abronia maritima,red sand-verbena,Plantae,1.0,1.4410488605499268,49.947715759277344,0.12852990627288818,22.0,49.0,-2.0,0.0,0.0,0.0,1.0
32.790325,-117.2304,2025-09-13 18:01:50+00:00,Abronia maritima,red sand-verbena,Plantae,0.0,2.8802716732025146,130.0523681640625,0.09603254497051239,23.0,56.0,-2.0,0.0,0.0,0.0,1.0
32.7905166667,-117.2301466667,2025-11-08 17:29:26+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,1.1031581163406372,90.0,0.1304217278957367,22.0,23.0,-2.0,0.0,0.0,0.0,1.0
32.7905891324,-117.2301639431,2025-11-08 17:46:41+00:00,Abronia maritima,red sand-verbena,Plantae,2.0,1.1031581163406372,90.0,0.1304217278957367,22.0,23.0,-2.0,0.0,0.0,0.0,1.0
32.7911133333,-117.2304383333,2018-04-11 21:17:49+00:00,Acanthogobius flavimanus,Yellowfin Goby,Actinopterygii,-1.0,2.157273769378662,329.25677490234375,0.13488943874835968,95.0,0.0,-2.0,49.0,72.0,24.0,1.0
