latitude,longitude,time_observed_at,scientific_name,common_name,iconic_taxon_name,elevation,slope,aspect,ndvi,landcover,impervious,bathymetry,soil_sand,soil_ph,soil_clay,env_data_completeness
33.1578,-117.2466883333,2022-05-02 17:59:34+00:00,Accipitridae,"Hawks, Eagles, and Kites",Aves,105.0,3.4464969635009766,254.40792846679688,0.13803614675998688,22.0,47.0,128.0,54.0,72.0,21.0,1.0
33.1553230286,-117.2490539551,2025-04-27 20:02:53+00:00,Acer saccharinum,silver maple,Plantae,138.0,7.07758903503418,141.46922302246094,0.15020640194416046,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.1526361667,-117.24665,2024-09-08 16:06:29+00:00,Aceria boycei,Ragweed Gall Mite,Arachnida,102.0,2.992177724838257,201.70968627929688,0.1908106505870819,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1569221667,-117.24765,2026-01-22 18:09:32+00:00,Aceria paracalifornica,California Sagebrush Gall Mite,Arachnida,112.0,9.209413528442383,72.57080078125,0.24078801274299622,21.0,16.0,128.0,54.0,71.0,21.0,1.0
33.1573474864,-117.2469510979,2024-04-26 22:13:00+00:00,Achradocera,,Insecta,102.0,1.444566011428833,230.06492614746094,0.16774004697799683,23.0,54.0,128.0,54.0,71.0,21.0,1.0
33.1526986758,-117.2471519157,2025-04-06 23:24:03+00:00,Achyrachaena mollis,Blow Wives,Plantae,105.0,4.968410968780518,138.14515686035156,0.19881294667720795,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.15254089,-117.24750712,2019-04-28 15:44:59+00:00,Acmispon,deervetch,Plantae,104.0,5.125842094421387,154.46279907226562,0.17645175755023956,52.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1569595701,-117.2454060641,2023-01-14 19:28:16+00:00,Acmispon,deervetch,Plantae,132.0,18.380762100219727,278.4039001464844,0.14508496224880219,52.0,0.0,128.0,53.0,69.0,21.0,1.0
33.1563594736,-117.2471012996,2024-04-26 21:51:00+00:00,Acmispon,deervetch,Plantae,105.0,1.4445551633834839,129.9354248046875,0.21033571660518646,22.0,37.0,128.0,54.0,71.0,21.0,1.0
33.1520111667,-117.245195,2019-08-22 00:26:50+00:00,Acmispon americanus,Spanish clover,Plantae,91.0,1.107679843902588,270.0,0.20204783976078033,71.0,0.0,128.0,56.0,69.0,19.0,1.0
33.15271383,-117.24581167,2020-06-01 01:23:35+00:00,Acmispon americanus,Spanish clover,Plantae,105.0,2.887206554412842,129.93658447265625,0.13451874256134033,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1522945,-117.24537833,2020-08-27 01:38:37+00:00,Acmispon americanus,Spanish clover,Plantae,96.0,10.67768383026123,149.15374755859375,0.13913677632808685,71.0,0.0,128.0,56.0,69.0,19.0,1.0
33.1527,-117.2457944444,2022-05-12 18:49:13+00:00,Acmispon americanus,Spanish clover,Plantae,105.0,2.887206554412842,129.93658447265625,0.13451874256134033,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1527361667,-117.2457583333,2022-06-07 17:20:44+00:00,Acmispon americanus,Spanish clover,Plantae,103.0,4.968410968780518,138.14515686035156,0.13183893263339996,52.0,0.0,128.0,56.0,69.0,19.0,1.0
33.15200833,-117.24523,2020-06-23 00:55:24+00:00,Acmispon americanus americanus,Spanish clover,Plantae,91.0,1.107679843902588,270.0,0.20204783976078033,71.0,0.0,128.0,56.0,69.0,19.0,1.0
33.1543602652,-117.2464585304,2018-04-29 18:49:00+00:00,Acmispon glaber,deerweed,Plantae,105.0,7.708104610443115,270.0,0.14626546204090118,52.0,0.0,128.0,55.0,70.0,20.0,1.0
33.15669238,-117.24748263,2019-04-28 15:12:42+00:00,Acmispon glaber,deerweed,Plantae,112.0,10.038002014160156,100.53880310058594,0.18979278206825256,21.0,8.0,128.0,54.0,71.0,21.0,1.0
33.15288229,-117.24594776,2019-05-21 19:45:03+00:00,Acmispon glaber,deerweed,Plantae,105.0,2.887206554412842,129.93658447265625,0.13451874256134033,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1535111667,-117.2439583333,2019-06-24 01:12:57+00:00,Acmispon glaber,deerweed,Plantae,104.0,4.9684319496154785,138.1448974609375,0.1517522633075714,21.0,5.0,128.0,55.0,71.0,20.0,1.0
33.1564111667,-117.2444,2021-04-24 16:48:46+00:00,Acmispon glaber,deerweed,Plantae,140.0,9.2116060256958,134.3249969482422,0.15021702647209167,52.0,0.0,128.0,53.0,69.0,21.0,1.0
33.15411959,-117.24556694,2021-04-25 19:23:02+00:00,Acmispon glaber,deerweed,Plantae,124.0,6.617493152618408,270.0,0.1130816861987114,22.0,36.0,128.0,55.0,71.0,20.0,1.0
33.1559445,-117.2468333333,2023-05-10 19:37:02+00:00,Acmispon glaber,deerweed,Plantae,106.0,3.3198912143707275,270.0,0.14497944712638855,52.0,0.0,128.0,54.0,71.0,21.0,1.0
33.1535073091,-117.2423379869,2023-05-27 18:11:56+00:00,Acmispon glaber,deerweed,Plantae,101.0,2.4005661010742188,292.71435546875,0.14529183506965637,21.0,11.0,128.0,54.0,70.0,20.0,1.0
33.1547657716,-117.2465570152,2024-01-13 21:41:20+00:00,Acmispon glaber,deerweed,Plantae,107.0,10.241168975830078,254.40740966796875,0.17156001925468445,52.0,0.0,128.0,55.0,70.0,20.0,1.0
33.153225,-117.2475283333,2025-01-21 22:16:15+00:00,Acmispon glaber,deerweed,Plantae,105.0,2.8872172832489014,50.06359100341797,0.25325480103492737,21.0,7.0,128.0,55.0,70.0,20.0,1.0
33.1542971667,-117.244705,2025-04-28 22:41:29+00:00,Acmispon glaber,deerweed,Plantae,118.0,12.534643173217773,106.93219757080078,0.13778015971183777,52.0,0.0,128.0,55.0,71.0,20.0,1.0
33.1545945,-117.2453083333,2025-04-28 22:48:39+00:00,Acmispon glaber,deerweed,Plantae,124.0,3.4463858604431152,285.59259033203125,0.13509146869182587,52.0,0.0,128.0,55.0,71.0,20.0,1.0
33.15713063,-117.24610622,2025-05-14 01:03:54+00:00,Acmispon glaber,deerweed,Plantae,112.0,4.422732830047607,270.0,0.31432393193244934,52.0,0.0,128.0,54.0,71.0,21.0,1.0
33.1564173864,-117.2443958871,2020-05-13 00:10:25+00:00,Acmispon glaber brevialatus,short-winged deerweed,Plantae,140.0,9.2116060256958,134.3249969482422,0.15021702647209167,52.0,0.0,128.0,53.0,69.0,21.0,1.0
33.15774167,-117.24493333,2020-06-01 00:35:25+00:00,Acmispon glaber brevialatus,short-winged deerweed,Plantae,139.0,4.79292631149292,247.28660583496094,0.1836753636598587,21.0,10.0,128.0,55.0,70.0,19.0,1.0
33.15273333,-117.24606333,2020-08-27 01:34:03+00:00,Acmispon glaber brevialatus,short-winged deerweed,Plantae,105.0,2.4005465507507324,292.7145690917969,0.22631336748600006,21.0,14.0,128.0,55.0,70.0,21.0,1.0
33.1544349761,-117.2440454398,2019-05-21 22:02:15+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,107.0,10.518707275390625,110.40966033935547,0.15882211923599243,52.0,0.0,128.0,55.0,71.0,20.0,1.0
33.1541445,-117.24539167,2020-02-27 01:13:51+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,126.0,1.8543341159820557,180.0,0.11069998890161514,21.0,12.0,128.0,55.0,71.0,20.0,1.0
33.1539324155,-117.2432662024,2020-05-19 22:26:24+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,99.0,3.319807291030884,90.0,0.18741896748542786,21.0,8.0,128.0,54.0,70.0,20.0,1.0
33.1576055,-117.24485,2020-06-01 00:36:38+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,139.0,4.79292631149292,247.28660583496094,0.1836753636598587,21.0,10.0,128.0,55.0,70.0,19.0,1.0
33.1575971667,-117.24547,2021-05-02 17:23:20+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,128.0,15.250362396240234,263.1800842285156,0.14105144143104553,52.0,0.0,128.0,55.0,70.0,19.0,1.0
33.1526028333,-117.24623,2021-07-10 01:28:32+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,105.0,2.8872010707855225,230.06332397460938,0.22213900089263916,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1526971667,-117.2458033333,2021-07-23 01:36:18+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,105.0,2.887206554412842,129.93658447265625,0.13451874256134033,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1540945,-117.2440633333,2021-08-05 01:36:52+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,106.0,7.7623467445373535,96.82019805908203,0.13806259632110596,21.0,12.0,128.0,55.0,71.0,20.0,1.0
33.15355,-117.2450866667,2022-01-31 21:56:32+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,118.0,12.60760498046875,142.7614288330078,0.15281152725219727,52.0,0.0,128.0,55.0,71.0,20.0,1.0
33.1549528333,-117.2465883333,2022-07-27 01:58:50+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,105.0,3.4463958740234375,254.40745544433594,0.17683176696300507,21.0,15.0,128.0,55.0,70.0,20.0,1.0
33.1532971667,-117.2475583333,2025-01-21 22:16:25+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,105.0,2.8872172832489014,50.06359100341797,0.25325480103492737,21.0,7.0,128.0,55.0,70.0,20.0,1.0
33.1532028333,-117.2463,2023-04-01 21:20:27+00:00,Acmispon strigosus,strigose lotus,Plantae,104.0,6.636947154998779,236.18701171875,0.18006302416324615,21.0,11.0,128.0,55.0,70.0,21.0,1.0
33.1559842289,-117.2468018532,2018-05-14 16:03:00+00:00,Acridoidea,Short-horned Grasshoppers and Locusts,Insecta,106.0,3.3198912143707275,270.0,0.14497944712638855,52.0,0.0,128.0,54.0,71.0,21.0,1.0
33.1552153267,-117.2474594779,2019-09-18 19:57:00+00:00,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,107.0,7.708177089691162,90.0,0.1664891541004181,21.0,4.0,128.0,55.0,70.0,20.0,1.0
33.1546971667,-117.2473616667,2022-06-07 17:05:40+00:00,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,107.0,4.792785167694092,67.28589630126953,0.2663188576698303,21.0,6.0,128.0,55.0,70.0,20.0,1.0
33.1542888889,-117.2473555556,2023-09-23 19:44:56+00:00,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,107.0,2.887233257293701,129.93614196777344,0.21857872605323792,52.0,0.0,128.0,55.0,70.0,20.0,1.0
33.1524613385,-117.2462507229,2017-07-19 18:57:55+00:00,Adelpha californica,California Sister,Insecta,105.0,2.8872010707855225,230.06332397460938,0.22213900089263916,71.0,0.0,128.0,55.0,70.0,21.0,1.0
33.1532523432,-117.2471978125,2019-05-21 20:58:00+00:00,Adelpha californica,California Sister,Insecta,105.0,1.4445255994796753,50.06359100341797,0.21217578649520874,21.0,7.0,128.0,55.0,70.0,20.0,1.0
33.15213883,-117.24472,2020-08-27 01:45:38+00:00,Adelpha californica,California Sister,Insecta,93.0,5.5219292640686035,270.0,0.25259047746658325,52.0,0.0,128.0,56.0,69.0,19.0,1.0
33.154277,-117.246737,2021-05-21 17:52:36+00:00,Adelpha californica,California Sister,Insecta,105.0,2.159597158432007,329.1531982421875,0.22289951145648956,52.0,0.0,128.0,55.0,70.0,20.0,1.0
33.1538157212,-117.2432359402,2023-05-27 18:16:37+00:00,Adelpha californica,California Sister,Insecta,99.0,3.319807291030884,90.0,0.18741896748542786,21.0,8.0,128.0,54.0,70.0,20.0,1.0
33.1554972,-117.2447195,2024-09-26 18:49:00+00:00,Adelpha californica,California Sister,Insecta,134.0,10.677788734436035,149.15280151367188,0.16468775272369385,52.0,0.0,128.0,53.0,69.0,21.0,1.0
33.1535416667,-117.2472383333,2024-09-30 19:31:18+00:00,Adelpha californica,California Sister,Insecta,105.0,0.9274099469184875,180.0,0.23778200149536133,22.0,21.0,128.0,55.0,70.0,20.0,1.0
33.1531004201,-117.2437400164,2025-08-24 20:43:00+00:00,Adelpha californica,California Sister,Insecta,100.0,3.865959644317627,196.6261444091797,0.26191481947898865,21.0,13.0,128.0,56.0,69.0,18.0,1.0
33.1519292431,-117.2481632466,2018-01-13 16:25:42+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.1519862032,-117.2481992004,2018-02-28 00:07:26+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.1519906585,-117.248132708,2019-04-28 15:51:44+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.15204302,-117.2481554,2019-04-28 15:57:14+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.15379182,-117.24659254,2019-05-21 19:41:05+00:00,Adenostoma fasciculatum,chamise,Plantae,106.0,3.319807291030884,270.0,0.22374382615089417,21.0,15.0,128.0,55.0,70.0,20.0,1.0
33.15569326,-117.24742769,2019-05-21 21:12:44+00:00,Adenostoma fasciculatum,chamise,Plantae,106.0,12.007599830627441,90.0,0.16314157843589783,21.0,13.0,128.0,54.0,71.0,21.0,1.0
33.1560028333,-117.2474583333,2019-06-24 00:47:02+00:00,Adenostoma fasciculatum,chamise,Plantae,108.0,15.554022789001465,103.45213317871094,0.18057918548583984,21.0,10.0,128.0,54.0,71.0,21.0,1.0
33.1526221667,-117.245475,2019-08-22 01:32:52+00:00,Adenostoma fasciculatum,chamise,Plantae,102.0,5.968122959136963,158.29031372070312,0.12950660288333893,52.0,0.0,128.0,56.0,69.0,19.0,1.0
33.1567457006,-117.244292807,2020-05-13 00:03:40+00:00,Adenostoma fasciculatum,chamise,Plantae,144.0,4.7928876876831055,67.28640747070312,0.14692947268486023,22.0,42.0,128.0,53.0,69.0,21.0,1.0
33.1586805,-117.24761167,2020-06-01 00:31:22+00:00,Adenostoma fasciculatum,chamise,Plantae,114.0,3.3199856281280518,90.0,0.11286576092243195,23.0,79.0,130.0,54.0,72.0,21.0,1.0
33.15745833,-117.245445,2020-08-27 01:04:09+00:00,Adenostoma fasciculatum,chamise,Plantae,128.0,15.250317573547363,276.8199462890625,0.13689851760864258,52.0,0.0,128.0,53.0,69.0,21.0,1.0
33.1576221667,-117.2456133333,2021-05-02 17:18:57+00:00,Adenostoma fasciculatum,chamise,Plantae,122.0,12.307557106018066,257.1387634277344,0.14423052966594696,52.0,0.0,128.0,55.0,70.0,19.0,1.0
33.1561583333,-117.2446583333,2021-05-02 17:37:30+00:00,Adenostoma fasciculatum,chamise,Plantae,140.0,8.472119331359863,139.52915954589844,0.1339760571718216,21.0,6.0,128.0,53.0,69.0,21.0,1.0
33.1576,-117.24527,2021-07-06 02:26:14+00:00,Adenostoma fasciculatum,chamise,Plantae,128.0,15.250362396240234,263.1800842285156,0.14105144143104553,52.0,0.0,128.0,55.0,70.0,19.0,1.0
33.155025,-117.2450783333,2021-07-31 19:07:11+00:00,Adenostoma fasciculatum,chamise,Plantae,126.0,5.968145847320557,158.28976440429688,0.15007822215557098,52.0,0.0,128.0,55.0,71.0,20.0,1.0
33.1519833333,-117.2481633333,2022-03-01 18:17:25+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.1536471667,-117.2456366667,2022-04-15 21:07:55+00:00,Adenostoma fasciculatum,chamise,Plantae,119.0,9.449275970458984,193.435546875,0.13367436826229095,21.0,9.0,128.0,55.0,71.0,20.0,1.0
33.1559242171,-117.2475312943,2022-05-10 01:59:52+00:00,Adenostoma fasciculatum,chamise,Plantae,108.0,15.554022789001465,103.45213317871094,0.18057918548583984,21.0,10.0,128.0,54.0,71.0,21.0,1.0
33.1520083333,-117.2480466667,2023-01-14 16:37:53+00:00,Adenostoma fasciculatum,chamise,Plantae,103.0,4.792656421661377,112.71475219726562,0.16409806907176971,52.0,0.0,128.0,56.0,71.0,20.0,1.0
33.1549827282,-117.2461416945,2023-05-06 23:40:00+00:00,Adenostoma fasciculatum,chamise,Plantae,114.0,10.943516731262207,270.0,0.14316639304161072,52.0,0.0,128.0,55.0,70.0,20.0,1.0
